x0000,y0000
1777575134.0089118,-0.1791992188
1777575134.018912,-0.1791992188
1777575134.028912,-0.1791992188
1777575134.038912,-0.1791992188
1777575134.048912,-0.1791992188
1777575134.058912,-0.1791992188
1777575134.068912,-0.1791992188
1777575134.078912,-0.1791992188
1777575134.088912,-0.1791992188
1777575134.098912,-0.326171875
1777575134.108912,-0.326171875
1777575134.118912,-0.326171875
1777575134.128912,-0.326171875
1777575134.138912,-0.326171875
1777575134.148912,-0.326171875
1777575134.158912,-0.326171875
1777575134.168912,-0.326171875
1777575134.178912,-0.326171875
1777575134.188912,-0.326171875
1777575134.198912,-0.326171875
1777575134.208912,-0.326171875
1777575134.2189121,-0.326171875
1777575134.228912,-0.326171875
1777575134.238912,-0.326171875
1777575134.248912,-0.326171875
1777575134.258912,-0.326171875
1777575134.268912,-0.326171875
1777575134.278912,-0.326171875
1777575134.288912,-0.326171875
1777575134.298912,-0.1298828125
1777575134.308912,-0.1298828125
1777575134.318912,-0.1298828125
1777575134.328912,-0.1298828125
1777575134.338912,-0.1298828125
1777575134.348912,-0.1298828125
1777575134.358912,-0.1298828125
1777575134.368912,-0.1298828125
1777575134.378912,-0.1298828125
1777575134.388912,-0.1298828125
1777575134.398912,-0.1298828125
1777575134.408912,-0.1298828125
1777575134.4189122,-0.1298828125
1777575134.4289122,-0.1298828125
1777575134.4389122,-0.1298828125
1777575134.4489121,-0.1298828125
1777575134.4589121,-0.1298828125
1777575134.4689121,-0.1298828125
1777575134.478912,-0.1298828125
1777575134.488912,-0.1298828125
1777575134.498912,-0.0583496094
1777575134.508912,-0.0583496094
1777575134.518912,-0.0583496094
1777575134.528912,-0.0583496094
1777575134.538912,-0.0583496094
1777575134.548912,-0.0583496094
1777575134.558912,-0.0583496094
1777575134.568912,-0.0583496094
1777575134.578912,-0.0583496094
1777575134.588912,-0.0583496094
1777575134.598912,-0.0583496094
1777575134.608912,-0.0583496094
1777575134.6189122,-0.0583496094
1777575134.6289122,-0.0583496094
1777575134.6389122,-0.0583496094
1777575134.6489122,-0.0583496094
1777575134.6589122,-0.0583496094
1777575134.6689122,-0.0583496094
1777575134.6789122,-0.0583496094
1777575134.6889122,-0.0583496094
1777575134.6989121,-0.3439941406
1777575134.7089121,-0.3439941406
1777575134.7189121,-0.3439941406
1777575134.728912,-0.3439941406
1777575134.738912,-0.3439941406
1777575134.748912,-0.3439941406
1777575134.758912,-0.3439941406
1777575134.768912,-0.3439941406
1777575134.778912,-0.3439941406
1777575134.788912,-0.3439941406
1777575134.798912,-0.3439941406
1777575134.808912,-0.3439941406
1777575134.8189123,-0.3439941406
1777575134.8289123,-0.3439941406
1777575134.8389122,-0.3439941406
1777575134.8489122,-0.3439941406
1777575134.8589122,-0.3439941406
1777575134.8689122,-0.3439941406
1777575134.8789122,-0.3439941406
1777575134.8889122,-0.3439941406
1777575134.8989122,0.0524902344
1777575134.9089122,0.0524902344
1777575134.9189122,0.0524902344
1777575134.9289122,0.0524902344
1777575134.9389122,0.0524902344
1777575134.9489121,0.0524902344
1777575134.9589121,0.0524902344
1777575134.9689121,0.0524902344
1777575134.978912,0.0524902344
1777575134.988912,0.0524902344
1777575134.998912,0.0524902344
1777575135.008912,0.0524902344
1777575135.0189123,0.0524902344
1777575135.0289123,0.0524902344
1777575135.0389123,0.0524902344
1777575135.0489123,0.0524902344
1777575135.0589123,0.0524902344
1777575135.0689123,0.0524902344
1777575135.0789123,0.0524902344
1777575135.0889122,0.0524902344
1777575135.0989122,-0.0476074219
1777575135.1089122,-0.0476074219
1777575135.1189122,-0.0476074219
