Command_x,Command_y,Target_x,Target_y
1779989246.861026,0.0000000000,1779989246.861026,0.
1779989246.961026,0.0000000000,1779989246.961026,0.
1779989247.061026,0.0000000000,1779989247.061026,0.
1779989247.161026,0.0000000000,1779989247.161026,0.
1779989247.2610261,0.0000000000,1779989247.2610261,0.
1779989247.361026,0.0000000000,1779989247.361026,0.
1779989247.461026,0.0000000000,1779989247.461026,0.
1779989247.561026,0.0000000000,1779989247.561026,0.
1779989247.661026,0.0000000000,1779989247.661026,0.
1779989247.7610261,0.0000000000,1779989247.7610261,0.
1779989247.861026,0.0000000000,1779989247.861026,0.
1779989247.961026,0.0000000000,1779989247.961026,0.
1779989248.061026,0.0000000000,1779989248.061026,0.
1779989248.161026,0.0000000000,1779989248.161026,0.
1779989248.2610261,0.0000000000,1779989248.2610261,0.
1779989248.361026,0.0000000000,1779989248.361026,0.
1779989248.461026,0.0000000000,1779989248.461026,0.
1779989248.561026,0.0000000000,1779989248.561026,0.
1779989248.661026,0.0000000000,1779989248.661026,0.
1779989248.7610261,0.0000000000,1779989248.7610261,0.
1779989248.861026,0.0000000000,1779989248.861026,0.
1779989248.961026,0.0000000000,1779989248.961026,0.
1779989249.061026,0.0000000000,1779989249.061026,0.
1779989249.161026,0.0000000000,1779989249.161026,0.
1779989249.2610261,0.0000000000,1779989249.2610261,0.
1779989249.361026,0.0000000000,1779989249.361026,0.
1779989249.461026,0.0000000000,1779989249.461026,0.
1779989249.561026,0.0000000000,1779989249.561026,0.
1779989249.661026,0.0000000000,1779989249.661026,0.
1779989249.7610261,0.0000000000,1779989249.7610261,0.
1779989249.861026,0.0000000000,1779989249.861026,0.
1779989249.961026,0.0000000000,1779989249.961026,0.
1779989250.061026,0.0000000000,1779989250.061026,0.
1779989250.161026,0.0000000000,1779989250.161026,0.
1779989250.2610261,0.0000000000,1779989250.2610261,0.
1779989250.361026,0.0000000000,1779989250.361026,0.
1779989250.461026,0.0000000000,1779989250.461026,0.
1779989250.561026,0.0000000000,1779989250.561026,0.
1779989250.661026,0.0000000000,1779989250.661026,0.
1779989250.7610261,0.0000000000,1779989250.7610261,0.
1779989250.861026,0.0000000000,1779989250.861026,0.
1779989250.961026,0.0000000000,1779989250.961026,0.
1779989251.061026,0.0000000000,1779989251.061026,0.
1779989251.161026,0.0000000000,1779989251.161026,0.
1779989251.2610261,0.0000000000,1779989251.2610261,0.
1779989251.361026,0.0000000000,1779989251.361026,0.
1779989251.461026,0.0000000000,1779989251.461026,0.
1779989251.561026,0.0000000000,1779989251.561026,0.
1779989251.661026,0.0000000000,1779989251.661026,0.
1779989251.7610261,0.0000000000,1779989251.7610261,0.
1779989251.861026,0.0000000000,1779989251.861026,0.
1779989251.961026,0.0000000000,1779989251.961026,0.
1779989252.061026,0.0000000000,1779989252.061026,0.
1779989252.161026,0.0000000000,1779989252.161026,0.
1779989252.2610261,0.0000000000,1779989252.2610261,0.
1779989252.361026,0.0000000000,1779989252.361026,0.
1779989252.461026,0.0000000000,1779989252.461026,0.
1779989252.561026,0.0000000000,1779989252.561026,0.
1779989252.661026,0.0000000000,1779989252.661026,0.
1779989252.7610261,0.0000000000,1779989252.7610261,0.
1779989252.861026,0.0000000000,1779989252.861026,0.
1779989252.961026,0.0000000000,1779989252.961026,0.
1779989253.061026,0.0000000000,1779989253.061026,0.
1779989253.161026,0.0000000000,1779989253.161026,0.
1779989253.2610261,0.0000000000,1779989253.2610261,0.
1779989253.361026,0.0000000000,1779989253.361026,0.
1779989253.461026,0.0000000000,1779989253.461026,0.
1779989253.561026,0.0000000000,1779989253.561026,0.
1779989253.661026,0.0000000000,1779989253.661026,0.
1779989253.7610261,0.0000000000,1779989253.7610261,0.
1779989253.861026,0.0000000000,1779989253.861026,0.
1779989253.961026,0.0000000000,1779989253.961026,0.
1779989254.061026,0.0000000000,1779989254.061026,0.
1779989254.161026,0.0000000000,1779989254.161026,0.
1779989254.2610261,0.0000000000,1779989254.2610261,0.
1779989254.361026,0.0000000000,1779989254.361026,0.
1779989254.461026,0.0000000000,1779989254.461026,0.
1779989254.561026,0.0000000000,1779989254.561026,0.
1779989254.661026,0.0000000000,1779989254.661026,0.
1779989254.7610261,0.0000000000,1779989254.7610261,0.
1779989254.861026,0.0000000000,1779989254.861026,0.
