L_E_x,L_E_y,L_I_x,L_I_y,L_D_x,L_D_y,R_E_x,R_E_y,R_I_x,R_I_y,R_D_x,R_D_y,A_E_x,A_E_y,A_I_x,A_I_y,A_D_x,A_D_y
1778162484.1730192,0.,1778162484.1730192,0.,1778162484.1730192,0.1022633531,1778162484.1730192,0.,1778162484.1730192,0.,1778162484.1730192,0.0372361341,1778162484.1730192,0.,1778162484.1730192,0.,1778162484.1730192,-0.0671907885
1778162484.273019,0.,1778162484.273019,0.,1778162484.273019,0.1022633531,1778162484.273019,0.,1778162484.273019,0.,1778162484.273019,0.0372361341,1778162484.273019,0.,1778162484.273019,0.,1778162484.273019,-0.0671907885
1778162484.373019,0.,1778162484.373019,0.,1778162484.373019,0.1022633531,1778162484.373019,0.,1778162484.373019,0.,1778162484.373019,0.0372361341,1778162484.373019,0.,1778162484.373019,0.,1778162484.373019,-0.0671907885
1778162484.4730191,0.,1778162484.4730191,0.,1778162484.4730191,0.1022633531,1778162484.4730191,0.,1778162484.4730191,0.,1778162484.4730191,0.0372361341,1778162484.4730191,0.,1778162484.4730191,0.,1778162484.4730191,-0.0671907885
1778162484.573019,0.,1778162484.573019,0.,1778162484.573019,0.1022633531,1778162484.573019,0.,1778162484.573019,0.,1778162484.573019,0.0372361341,1778162484.573019,0.,1778162484.573019,0.,1778162484.573019,-0.0671907885
1778162484.6730192,0.,1778162484.6730192,0.,1778162484.6730192,0.1022633531,1778162484.6730192,0.,1778162484.6730192,0.,1778162484.6730192,0.0372361341,1778162484.6730192,0.,1778162484.6730192,0.,1778162484.6730192,-0.0671907885
1778162484.773019,0.,1778162484.773019,0.,1778162484.773019,0.1022633531,1778162484.773019,0.,1778162484.773019,0.,1778162484.773019,0.0372361341,1778162484.773019,0.,1778162484.773019,0.,1778162484.773019,-0.0671907885
1778162484.873019,0.,1778162484.873019,0.,1778162484.873019,0.1022633531,1778162484.873019,0.,1778162484.873019,0.,1778162484.873019,0.0372361341,1778162484.873019,0.,1778162484.873019,0.,1778162484.873019,-0.0671907885
1778162484.9730191,0.,1778162484.9730191,0.,1778162484.9730191,0.1022633531,1778162484.9730191,0.,1778162484.9730191,0.,1778162484.9730191,0.0372361341,1778162484.9730191,0.,1778162484.9730191,0.,1778162484.9730191,-0.0671907885
1778162485.073019,0.,1778162485.073019,0.,1778162485.073019,0.1022633531,1778162485.073019,0.,1778162485.073019,0.,1778162485.073019,0.0372361341,1778162485.073019,0.,1778162485.073019,0.,1778162485.073019,-0.0671907885
1778162485.1730192,0.,1778162485.1730192,0.,1778162485.1730192,0.1022633531,1778162485.1730192,0.,1778162485.1730192,0.,1778162485.1730192,0.0372361341,1778162485.1730192,0.,1778162485.1730192,0.,1778162485.1730192,-0.0671907885
1778162485.273019,0.,1778162485.273019,0.,1778162485.273019,0.1022633531,1778162485.273019,0.,1778162485.273019,0.,1778162485.273019,0.0372361341,1778162485.273019,0.,1778162485.273019,0.,1778162485.273019,-0.0671907885
1778162485.373019,0.,1778162485.373019,0.,1778162485.373019,0.1022633531,1778162485.373019,0.,1778162485.373019,0.,1778162485.373019,0.0372361341,1778162485.373019,0.,1778162485.373019,0.,1778162485.373019,-0.0671907885
1778162485.4730191,0.,1778162485.4730191,0.,1778162485.4730191,0.1022633531,1778162485.4730191,0.,1778162485.4730191,0.,1778162485.4730191,0.0372361341,1778162485.4730191,0.,1778162485.4730191,0.,1778162485.4730191,-0.0671907885
1778162485.573019,0.,1778162485.573019,0.,1778162485.573019,0.1022633531,1778162485.573019,0.,1778162485.573019,0.,1778162485.573019,0.0372361341,1778162485.573019,0.,1778162485.573019,0.,1778162485.573019,-0.0671907885
1778162485.6730192,0.,1778162485.6730192,0.,1778162485.6730192,0.1022633531,1778162485.6730192,0.,1778162485.6730192,0.,1778162485.6730192,0.0372361341,1778162485.6730192,0.,1778162485.6730192,0.,1778162485.6730192,-0.0671907885
1778162485.773019,0.,1778162485.773019,0.,1778162485.773019,0.1022633531,1778162485.773019,0.,1778162485.773019,0.,1778162485.773019,0.0372361341,1778162485.773019,0.,1778162485.773019,0.,1778162485.773019,-0.0671907885
1778162485.873019,0.,1778162485.873019,0.,1778162485.873019,0.1022633531,1778162485.873019,0.,1778162485.873019,0.,1778162485.873019,0.0372361341,1778162485.873019,0.,1778162485.873019,0.,1778162485.873019,-0.0671907885
1778162485.9730191,0.,1778162485.9730191,0.,1778162485.9730191,0.1022633531,1778162485.9730191,0.,1778162485.9730191,0.,1778162485.9730191,0.0372361341,1778162485.9730191,0.,1778162485.9730191,0.,1778162485.9730191,-0.0671907885
1778162486.073019,0.,1778162486.073019,0.,1778162486.073019,0.1022633531,1778162486.073019,0.,1778162486.073019,0.,1778162486.073019,0.0372361341,1778162486.073019,0.,1778162486.073019,0.,1778162486.073019,-0.0671907885
1778162486.1730192,0.,1778162486.1730192,0.,1778162486.1730192,0.1022633531,1778162486.1730192,0.,1778162486.1730192,0.,1778162486.1730192,0.0372361341,1778162486.1730192,0.,1778162486.1730192,0.,1778162486.1730192,-0.0671907885
1778162486.273019,0.,1778162486.273019,0.,1778162486.273019,0.1022633531,1778162486.273019,0.,1778162486.273019,0.,1778162486.273019,0.0372361341,1778162486.273019,0.,1778162486.273019,0.,1778162486.273019,-0.0671907885
1778162486.373019,0.,1778162486.373019,0.,1778162486.373019,0.1022633531,1778162486.373019,0.,1778162486.373019,0.,1778162486.373019,0.0372361341,1778162486.373019,0.,1778162486.373019,0.,1778162486.373019,-0.0671907885
1778162486.4730191,0.,1778162486.4730191,0.,1778162486.4730191,0.1022633531,1778162486.4730191,0.,1778162486.4730191,0.,1778162486.4730191,0.0372361341,1778162486.4730191,0.,1778162486.4730191,0.,1778162486.4730191,-0.0671907885
1778162486.573019,0.,1778162486.573019,0.,1778162486.573019,0.1022633531,1778162486.573019,0.,1778162486.573019,0.,1778162486.573019,0.0372361341,1778162486.573019,0.,1778162486.573019,0.,1778162486.573019,-0.0671907885
1778162486.6730192,0.,1778162486.6730192,0.,1778162486.6730192,0.1022633531,1778162486.6730192,0.,1778162486.6730192,0.,1778162486.6730192,0.0372361341,1778162486.6730192,0.,1778162486.6730192,0.,1778162486.6730192,-0.0671907885
1778162486.773019,0.,1778162486.773019,0.,1778162486.773019,0.1022633531,1778162486.773019,0.,1778162486.773019,0.,1778162486.773019,0.0372361341,1778162486.773019,0.,1778162486.773019,0.,1778162486.773019,-0.0671907885
1778162486.873019,0.,1778162486.873019,0.,1778162486.873019,0.1022633531,1778162486.873019,0.,1778162486.873019,0.,1778162486.873019,0.0372361341,1778162486.873019,0.,1778162486.873019,0.,1778162486.873019,-0.0671907885
1778162486.9730191,0.,1778162486.9730191,0.,1778162486.9730191,0.1022633531,1778162486.9730191,0.,1778162486.9730191,0.,1778162486.9730191,0.0372361341,1778162486.9730191,0.,1778162486.9730191,0.,1778162486.9730191,-0.0671907885
1778162487.073019,0.,1778162487.073019,0.,1778162487.073019,0.1022633531,1778162487.073019,0.,1778162487.073019,0.,1778162487.073019,0.0372361341,1778162487.073019,0.,1778162487.073019,0.,1778162487.073019,-0.0671907885
1778162487.1730192,0.,1778162487.1730192,0.,1778162487.1730192,0.1022633531,1778162487.1730192,0.,1778162487.1730192,0.,1778162487.1730192,0.0372361341,1778162487.1730192,0.,1778162487.1730192,0.,1778162487.1730192,-0.0671907885
1778162487.273019,0.,1778162487.273019,0.,1778162487.273019,0.1022633531,1778162487.273019,0.,1778162487.273019,0.,1778162487.273019,0.0372361341,1778162487.273019,0.,1778162487.273019,0.,1778162487.273019,-0.0671907885
1778162487.373019,0.,1778162487.373019,0.,1778162487.373019,0.1022633531,1778162487.373019,0.,1778162487.373019,0.,1778162487.373019,0.0372361341,1778162487.373019,0.,1778162487.373019,0.,1778162487.373019,-0.0671907885
1778162487.4730191,0.,1778162487.4730191,0.,1778162487.4730191,0.1022633531,1778162487.4730191,0.,1778162487.4730191,0.,1778162487.4730191,0.0372361341,1778162487.4730191,0.,1778162487.4730191,0.,1778162487.4730191,-0.0671907885
1778162487.573019,0.,1778162487.573019,0.,1778162487.573019,0.1022633531,1778162487.573019,0.,1778162487.573019,0.,1778162487.573019,0.0372361341,1778162487.573019,0.,1778162487.573019,0.,1778162487.573019,-0.0671907885
1778162487.6730192,0.,1778162487.6730192,0.,1778162487.6730192,0.1022633531,1778162487.6730192,0.,1778162487.6730192,0.,1778162487.6730192,0.0372361341,1778162487.6730192,0.,1778162487.6730192,0.,1778162487.6730192,-0.0671907885
1778162487.773019,0.,1778162487.773019,0.,1778162487.773019,0.1022633531,1778162487.773019,0.,1778162487.773019,0.,1778162487.773019,0.0372361341,1778162487.773019,0.,1778162487.773019,0.,1778162487.773019,-0.0671907885
1778162487.873019,0.,1778162487.873019,0.,1778162487.873019,0.1022633531,1778162487.873019,0.,1778162487.873019,0.,1778162487.873019,0.0372361341,1778162487.873019,0.,1778162487.873019,0.,1778162487.873019,-0.0671907885
1778162487.9730191,0.,1778162487.9730191,0.,1778162487.9730191,0.1022633531,1778162487.9730191,0.,1778162487.9730191,0.,1778162487.9730191,0.0372361341,1778162487.9730191,0.,1778162487.9730191,0.,1778162487.9730191,-0.0671907885
1778162488.073019,0.,1778162488.073019,0.,1778162488.073019,0.1022633531,1778162488.073019,0.,1778162488.073019,0.,1778162488.073019,0.0372361341,1778162488.073019,0.,1778162488.073019,0.,1778162488.073019,-0.0671907885
1778162488.1730192,0.,1778162488.1730192,0.,1778162488.1730192,0.1022633531,1778162488.1730192,0.,1778162488.1730192,0.,1778162488.1730192,0.0372361341,1778162488.1730192,0.,1778162488.1730192,0.,1778162488.1730192,-0.0671907885
1778162488.273019,0.,1778162488.273019,0.,1778162488.273019,0.1022633531,1778162488.273019,0.,1778162488.273019,0.,1778162488.273019,0.0372361341,1778162488.273019,0.,1778162488.273019,0.,1778162488.273019,-0.0671907885
1778162488.373019,0.,1778162488.373019,0.,1778162488.373019,0.1022633531,1778162488.373019,0.,1778162488.373019,0.,1778162488.373019,0.0372361341,1778162488.373019,0.,1778162488.373019,0.,1778162488.373019,-0.0671907885
1778162488.4730191,0.,1778162488.4730191,0.,1778162488.4730191,0.1022633531,1778162488.4730191,0.,1778162488.4730191,0.,1778162488.4730191,0.0372361341,1778162488.4730191,0.,1778162488.4730191,0.,1778162488.4730191,-0.0671907885
1778162488.573019,0.,1778162488.573019,0.,1778162488.573019,0.1022633531,1778162488.573019,0.,1778162488.573019,0.,1778162488.573019,0.0372361341,1778162488.573019,0.,1778162488.573019,0.,1778162488.573019,-0.0671907885
1778162488.6730192,0.,1778162488.6730192,0.,1778162488.6730192,0.1022633531,1778162488.6730192,0.,1778162488.6730192,0.,1778162488.6730192,0.0372361341,1778162488.6730192,0.,1778162488.6730192,0.,1778162488.6730192,-0.0671907885
1778162488.773019,0.,1778162488.773019,0.,1778162488.773019,0.1022633531,1778162488.773019,0.,1778162488.773019,0.,1778162488.773019,0.0372361341,1778162488.773019,0.,1778162488.773019,0.,1778162488.773019,-0.0671907885
1778162488.873019,0.,1778162488.873019,0.,1778162488.873019,0.1022633531,1778162488.873019,0.,1778162488.873019,0.,1778162488.873019,0.0372361341,1778162488.873019,0.,1778162488.873019,0.,1778162488.873019,-0.0671907885
1778162488.9730191,0.,1778162488.9730191,0.,1778162488.9730191,0.1022633531,1778162488.9730191,0.,1778162488.9730191,0.,1778162488.9730191,0.0372361341,1778162488.9730191,0.,1778162488.9730191,0.,1778162488.9730191,-0.0671907885
1778162489.073019,0.,1778162489.073019,0.,1778162489.073019,0.1022633531,1778162489.073019,0.,1778162489.073019,0.,1778162489.073019,0.0372361341,1778162489.073019,0.,1778162489.073019,0.,1778162489.073019,-0.0671907885
1778162489.1730192,0.,1778162489.1730192,0.,1778162489.1730192,0.1022633531,1778162489.1730192,0.,1778162489.1730192,0.,1778162489.1730192,0.0372361341,1778162489.1730192,0.,1778162489.1730192,0.,1778162489.1730192,-0.0671907885
1778162489.273019,0.,1778162489.273019,0.,1778162489.273019,0.1022633531,1778162489.273019,0.,1778162489.273019,0.,1778162489.273019,0.0372361341,1778162489.273019,0.,1778162489.273019,0.,1778162489.273019,-0.0671907885
1778162489.373019,0.,1778162489.373019,0.,1778162489.373019,0.1022633531,1778162489.373019,0.,1778162489.373019,0.,1778162489.373019,0.0372361341,1778162489.373019,0.,1778162489.373019,0.,1778162489.373019,-0.0671907885
1778162489.4730191,0.,1778162489.4730191,0.,1778162489.4730191,0.1022633531,1778162489.4730191,0.,1778162489.4730191,0.,1778162489.4730191,0.0372361341,1778162489.4730191,0.,1778162489.4730191,0.,1778162489.4730191,-0.0671907885
1778162489.573019,0.,1778162489.573019,0.,1778162489.573019,0.1022633531,1778162489.573019,0.,1778162489.573019,0.,1778162489.573019,0.0372361341,1778162489.573019,0.,1778162489.573019,0.,1778162489.573019,-0.0671907885
1778162489.6730192,0.,1778162489.6730192,0.,1778162489.6730192,0.1022633531,1778162489.6730192,0.,1778162489.6730192,0.,1778162489.6730192,0.0372361341,1778162489.6730192,0.,1778162489.6730192,0.,1778162489.6730192,-0.0671907885
1778162489.773019,0.,1778162489.773019,0.,1778162489.773019,0.1022633531,1778162489.773019,0.,1778162489.773019,0.,1778162489.773019,0.0372361341,1778162489.773019,0.,1778162489.773019,0.,1778162489.773019,-0.0671907885
1778162489.873019,0.,1778162489.873019,0.,1778162489.873019,0.1022633531,1778162489.873019,0.,1778162489.873019,0.,1778162489.873019,0.0372361341,1778162489.873019,0.,1778162489.873019,0.,1778162489.873019,-0.0671907885
1778162489.9730191,0.,1778162489.9730191,0.,1778162489.9730191,0.1022633531,1778162489.9730191,0.,1778162489.9730191,0.,1778162489.9730191,0.0372361341,1778162489.9730191,0.,1778162489.9730191,0.,1778162489.9730191,-0.0671907885
1778162490.073019,0.,1778162490.073019,0.,1778162490.073019,0.1022633531,1778162490.073019,0.,1778162490.073019,0.,1778162490.073019,0.0372361341,1778162490.073019,0.,1778162490.073019,0.,1778162490.073019,-0.0671907885
1778162490.1730192,0.,1778162490.1730192,0.,1778162490.1730192,0.1022633531,1778162490.1730192,0.,1778162490.1730192,0.,1778162490.1730192,0.0372361341,1778162490.1730192,0.,1778162490.1730192,0.,1778162490.1730192,-0.0671907885
1778162490.273019,0.,1778162490.273019,0.,1778162490.273019,0.1022633531,1778162490.273019,0.,1778162490.273019,0.,1778162490.273019,0.0372361341,1778162490.273019,0.,1778162490.273019,0.,1778162490.273019,-0.0671907885
1778162490.373019,0.,1778162490.373019,0.,1778162490.373019,0.1022633531,1778162490.373019,0.,1778162490.373019,0.,1778162490.373019,0.0372361341,1778162490.373019,0.,1778162490.373019,0.,1778162490.373019,-0.0671907885
1778162490.4730191,0.,1778162490.4730191,0.,1778162490.4730191,0.1022633531,1778162490.4730191,0.,1778162490.4730191,0.,1778162490.4730191,0.0372361341,1778162490.4730191,0.,1778162490.4730191,0.,1778162490.4730191,-0.0671907885
1778162490.573019,0.,1778162490.573019,0.,1778162490.573019,0.1022633531,1778162490.573019,0.,1778162490.573019,0.,1778162490.573019,0.0372361341,1778162490.573019,0.,1778162490.573019,0.,1778162490.573019,-0.0671907885
1778162490.6730192,0.,1778162490.6730192,0.,1778162490.6730192,0.1022633531,1778162490.6730192,0.,1778162490.6730192,0.,1778162490.6730192,0.0372361341,1778162490.6730192,0.,1778162490.6730192,0.,1778162490.6730192,-0.0671907885
1778162490.773019,0.,1778162490.773019,0.,1778162490.773019,0.1022633531,1778162490.773019,0.,1778162490.773019,0.,1778162490.773019,0.0372361341,1778162490.773019,0.,1778162490.773019,0.,1778162490.773019,-0.0671907885
1778162490.873019,0.,1778162490.873019,0.,1778162490.873019,0.1022633531,1778162490.873019,0.,1778162490.873019,0.,1778162490.873019,0.0372361341,1778162490.873019,0.,1778162490.873019,0.,1778162490.873019,-0.0671907885
1778162490.9730191,0.,1778162490.9730191,0.,1778162490.9730191,0.1022633531,1778162490.9730191,0.,1778162490.9730191,0.,1778162490.9730191,0.0372361341,1778162490.9730191,0.,1778162490.9730191,0.,1778162490.9730191,-0.0671907885
1778162491.073019,0.,1778162491.073019,0.,1778162491.073019,0.1022633531,1778162491.073019,0.,1778162491.073019,0.,1778162491.073019,0.0372361341,1778162491.073019,0.,1778162491.073019,0.,1778162491.073019,-0.0671907885
1778162491.1730192,0.,1778162491.1730192,0.,1778162491.1730192,0.1022633531,1778162491.1730192,0.,1778162491.1730192,0.,1778162491.1730192,0.0372361341,1778162491.1730192,0.,1778162491.1730192,0.,1778162491.1730192,-0.0671907885
1778162491.273019,0.,1778162491.273019,0.,1778162491.273019,0.1022633531,1778162491.273019,0.,1778162491.273019,0.,1778162491.273019,0.0372361341,1778162491.273019,0.,1778162491.273019,0.,1778162491.273019,-0.0671907885
1778162491.373019,0.,1778162491.373019,0.,1778162491.373019,0.1022633531,1778162491.373019,0.,1778162491.373019,0.,1778162491.373019,0.0372361341,1778162491.373019,0.,1778162491.373019,0.,1778162491.373019,-0.0671907885
1778162491.4730191,0.,1778162491.4730191,0.,1778162491.4730191,0.1022633531,1778162491.4730191,0.,1778162491.4730191,0.,1778162491.4730191,0.0372361341,1778162491.4730191,0.,1778162491.4730191,0.,1778162491.4730191,-0.0671907885
1778162491.573019,0.,1778162491.573019,0.,1778162491.573019,0.1022633531,1778162491.573019,0.,1778162491.573019,0.,1778162491.573019,0.0372361341,1778162491.573019,0.,1778162491.573019,0.,1778162491.573019,-0.0671907885
1778162491.6730192,0.,1778162491.6730192,0.,1778162491.6730192,0.1022633531,1778162491.6730192,0.,1778162491.6730192,0.,1778162491.6730192,0.0372361341,1778162491.6730192,0.,1778162491.6730192,0.,1778162491.6730192,-0.0671907885
1778162491.773019,0.,1778162491.773019,0.,1778162491.773019,0.1022633531,1778162491.773019,0.,1778162491.773019,0.,1778162491.773019,0.0372361341,1778162491.773019,0.,1778162491.773019,0.,1778162491.773019,-0.0671907885
1778162491.873019,0.,1778162491.873019,0.,1778162491.873019,0.1022633531,1778162491.873019,0.,1778162491.873019,0.,1778162491.873019,0.0372361341,1778162491.873019,0.,1778162491.873019,0.,1778162491.873019,-0.0671907885
1778162491.9730191,0.,1778162491.9730191,0.,1778162491.9730191,0.1022633531,1778162491.9730191,0.,1778162491.9730191,0.,1778162491.9730191,0.0372361341,1778162491.9730191,0.,1778162491.9730191,0.,1778162491.9730191,-0.0671907885
1778162492.073019,0.,1778162492.073019,0.,1778162492.073019,0.1022633531,1778162492.073019,0.,1778162492.073019,0.,1778162492.073019,0.0372361341,1778162492.073019,0.,1778162492.073019,0.,1778162492.073019,-0.0671907885
1778162492.1730192,0.,1778162492.1730192,0.,1778162492.1730192,0.1022633531,1778162492.1730192,0.,1778162492.1730192,0.,1778162492.1730192,0.0372361341,1778162492.1730192,0.,1778162492.1730192,0.,1778162492.1730192,-0.0671907885
1778162492.273019,0.,1778162492.273019,0.,1778162492.273019,0.1022633531,1778162492.273019,0.,1778162492.273019,0.,1778162492.273019,0.0372361341,1778162492.273019,0.,1778162492.273019,0.,1778162492.273019,-0.0671907885
1778162492.373019,0.,1778162492.373019,0.,1778162492.373019,0.1022633531,1778162492.373019,0.,1778162492.373019,0.,1778162492.373019,0.0372361341,1778162492.373019,0.,1778162492.373019,0.,1778162492.373019,-0.0671907885
1778162492.4730191,0.,1778162492.4730191,0.,1778162492.4730191,0.1022633531,1778162492.4730191,0.,1778162492.4730191,0.,1778162492.4730191,0.0372361341,1778162492.4730191,0.,1778162492.4730191,0.,1778162492.4730191,-0.0671907885
1778162492.573019,0.,1778162492.573019,0.,1778162492.573019,0.1022633531,1778162492.573019,0.,1778162492.573019,0.,1778162492.573019,0.0372361341,1778162492.573019,0.,1778162492.573019,0.,1778162492.573019,-0.0671907885
1778162492.6730192,0.,1778162492.6730192,0.,1778162492.6730192,0.1022633531,1778162492.6730192,0.,1778162492.6730192,0.,1778162492.6730192,0.0372361341,1778162492.6730192,0.,1778162492.6730192,0.,1778162492.6730192,-0.0671907885
1778162492.773019,0.,1778162492.773019,0.,1778162492.773019,0.1022633531,1778162492.773019,0.,1778162492.773019,0.,1778162492.773019,0.0372361341,1778162492.773019,0.,1778162492.773019,0.,1778162492.773019,-0.0671907885
1778162492.873019,0.,1778162492.873019,0.,1778162492.873019,0.1022633531,1778162492.873019,0.,1778162492.873019,0.,1778162492.873019,0.0372361341,1778162492.873019,0.,1778162492.873019,0.,1778162492.873019,-0.0671907885
1778162492.9730191,0.,1778162492.9730191,0.,1778162492.9730191,0.1022633531,1778162492.9730191,0.,1778162492.9730191,0.,1778162492.9730191,0.0372361341,1778162492.9730191,0.,1778162492.9730191,0.,1778162492.9730191,-0.0671907885
1778162493.073019,0.,1778162493.073019,0.,1778162493.073019,0.1022633531,1778162493.073019,0.,1778162493.073019,0.,1778162493.073019,0.0372361341,1778162493.073019,0.,1778162493.073019,0.,1778162493.073019,-0.0671907885
1778162493.1730192,0.,1778162493.1730192,0.,1778162493.1730192,0.1022633531,1778162493.1730192,0.,1778162493.1730192,0.,1778162493.1730192,0.0372361341,1778162493.1730192,0.,1778162493.1730192,0.,1778162493.1730192,-0.0671907885
1778162493.273019,0.,1778162493.273019,0.,1778162493.273019,0.1022633531,1778162493.273019,0.,1778162493.273019,0.,1778162493.273019,0.0372361341,1778162493.273019,0.,1778162493.273019,0.,1778162493.273019,-0.0671907885
1778162493.373019,0.,1778162493.373019,0.,1778162493.373019,0.1022633531,1778162493.373019,0.,1778162493.373019,0.,1778162493.373019,0.0372361341,1778162493.373019,0.,1778162493.373019,0.,1778162493.373019,-0.0671907885
1778162493.4730191,0.,1778162493.4730191,0.,1778162493.4730191,0.1022633531,1778162493.4730191,0.,1778162493.4730191,0.,1778162493.4730191,0.0372361341,1778162493.4730191,0.,1778162493.4730191,0.,1778162493.4730191,-0.0671907885
1778162493.573019,0.,1778162493.573019,0.,1778162493.573019,0.1022633531,1778162493.573019,0.,1778162493.573019,0.,1778162493.573019,0.0372361341,1778162493.573019,0.,1778162493.573019,0.,1778162493.573019,-0.0671907885
1778162493.6730192,0.,1778162493.6730192,0.,1778162493.6730192,0.1022633531,1778162493.6730192,0.,1778162493.6730192,0.,1778162493.6730192,0.0372361341,1778162493.6730192,0.,1778162493.6730192,0.,1778162493.6730192,-0.0671907885
1778162493.773019,0.,1778162493.773019,0.,1778162493.773019,0.1022633531,1778162493.773019,0.,1778162493.773019,0.,1778162493.773019,0.0372361341,1778162493.773019,0.,1778162493.773019,0.,1778162493.773019,-0.0671907885
1778162493.873019,0.,1778162493.873019,0.,1778162493.873019,0.1022633531,1778162493.873019,0.,1778162493.873019,0.,1778162493.873019,0.0372361341,1778162493.873019,0.,1778162493.873019,0.,1778162493.873019,-0.0671907885
1778162493.9730191,0.,1778162493.9730191,0.,1778162493.9730191,0.1022633531,1778162493.9730191,0.,1778162493.9730191,0.,1778162493.9730191,0.0372361341,1778162493.9730191,0.,1778162493.9730191,0.,1778162493.9730191,-0.0671907885
1778162494.073019,0.,1778162494.073019,0.,1778162494.073019,0.1022633531,1778162494.073019,0.,1778162494.073019,0.,1778162494.073019,0.0372361341,1778162494.073019,0.,1778162494.073019,0.,1778162494.073019,-0.0671907885
1778162494.1730192,0.,1778162494.1730192,0.,1778162494.1730192,0.1022633531,1778162494.1730192,0.,1778162494.1730192,0.,1778162494.1730192,0.0372361341,1778162494.1730192,0.,1778162494.1730192,0.,1778162494.1730192,-0.0671907885
1778162494.273019,0.,1778162494.273019,0.,1778162494.273019,0.1022633531,1778162494.273019,0.,1778162494.273019,0.,1778162494.273019,0.0372361341,1778162494.273019,0.,1778162494.273019,0.,1778162494.273019,-0.0671907885
1778162494.373019,0.,1778162494.373019,0.,1778162494.373019,0.1022633531,1778162494.373019,0.,1778162494.373019,0.,1778162494.373019,0.0372361341,1778162494.373019,0.,1778162494.373019,0.,1778162494.373019,-0.0671907885
1778162494.4730191,0.,1778162494.4730191,0.,1778162494.4730191,0.1022633531,1778162494.4730191,0.,1778162494.4730191,0.,1778162494.4730191,0.0372361341,1778162494.4730191,0.,1778162494.4730191,0.,1778162494.4730191,-0.0671907885
1778162494.573019,0.,1778162494.573019,0.,1778162494.573019,0.1022633531,1778162494.573019,0.,1778162494.573019,0.,1778162494.573019,0.0372361341,1778162494.573019,0.,1778162494.573019,0.,1778162494.573019,-0.0671907885
1778162494.6730192,0.,1778162494.6730192,0.,1778162494.6730192,0.1022633531,1778162494.6730192,0.,1778162494.6730192,0.,1778162494.6730192,0.0372361341,1778162494.6730192,0.,1778162494.6730192,0.,1778162494.6730192,-0.0671907885
1778162494.773019,0.,1778162494.773019,0.,1778162494.773019,0.1022633531,1778162494.773019,0.,1778162494.773019,0.,1778162494.773019,0.0372361341,1778162494.773019,0.,1778162494.773019,0.,1778162494.773019,-0.0671907885
1778162494.873019,0.,1778162494.873019,0.,1778162494.873019,0.1022633531,1778162494.873019,0.,1778162494.873019,0.,1778162494.873019,0.0372361341,1778162494.873019,0.,1778162494.873019,0.,1778162494.873019,-0.0671907885
1778162494.9730191,0.,1778162494.9730191,0.,1778162494.9730191,0.1022633531,1778162494.9730191,0.,1778162494.9730191,0.,1778162494.9730191,0.0372361341,1778162494.9730191,0.,1778162494.9730191,0.,1778162494.9730191,-0.0671907885
1778162495.073019,0.,1778162495.073019,0.,1778162495.073019,0.1022633531,1778162495.073019,0.,1778162495.073019,0.,1778162495.073019,0.0372361341,1778162495.073019,0.,1778162495.073019,0.,1778162495.073019,-0.0671907885
1778162495.1730192,0.,1778162495.1730192,0.,1778162495.1730192,0.1022633531,1778162495.1730192,0.,1778162495.1730192,0.,1778162495.1730192,0.0372361341,1778162495.1730192,0.,1778162495.1730192,0.,1778162495.1730192,-0.0671907885
1778162495.273019,0.,1778162495.273019,0.,1778162495.273019,0.1022633531,1778162495.273019,0.,1778162495.273019,0.,1778162495.273019,0.0372361341,1778162495.273019,0.,1778162495.273019,0.,1778162495.273019,-0.0671907885
1778162495.373019,0.,1778162495.373019,0.,1778162495.373019,0.1022633531,1778162495.373019,0.,1778162495.373019,0.,1778162495.373019,0.0372361341,1778162495.373019,0.,1778162495.373019,0.,1778162495.373019,-0.0671907885
1778162495.4730191,0.,1778162495.4730191,0.,1778162495.4730191,0.1022633531,1778162495.4730191,0.,1778162495.4730191,0.,1778162495.4730191,0.0372361341,1778162495.4730191,0.,1778162495.4730191,0.,1778162495.4730191,-0.0671907885
1778162495.573019,0.,1778162495.573019,0.,1778162495.573019,0.1022633531,1778162495.573019,0.,1778162495.573019,0.,1778162495.573019,0.0372361341,1778162495.573019,0.,1778162495.573019,0.,1778162495.573019,-0.0671907885
1778162495.6730192,0.,1778162495.6730192,0.,1778162495.6730192,0.1022633531,1778162495.6730192,0.,1778162495.6730192,0.,1778162495.6730192,0.0372361341,1778162495.6730192,0.,1778162495.6730192,0.,1778162495.6730192,-0.0671907885
1778162495.773019,0.,1778162495.773019,0.,1778162495.773019,0.1022633531,1778162495.773019,0.,1778162495.773019,0.,1778162495.773019,0.0372361341,1778162495.773019,0.,1778162495.773019,0.,1778162495.773019,-0.0671907885
1778162495.873019,0.,1778162495.873019,0.,1778162495.873019,0.1022633531,1778162495.873019,0.,1778162495.873019,0.,1778162495.873019,0.0372361341,1778162495.873019,0.,1778162495.873019,0.,1778162495.873019,-0.0671907885
1778162495.9730191,0.,1778162495.9730191,0.,1778162495.9730191,0.1022633531,1778162495.9730191,0.,1778162495.9730191,0.,1778162495.9730191,0.0372361341,1778162495.9730191,0.,1778162495.9730191,0.,1778162495.9730191,-0.0671907885
1778162496.073019,0.,1778162496.073019,0.,1778162496.073019,0.1022633531,1778162496.073019,0.,1778162496.073019,0.,1778162496.073019,0.0372361341,1778162496.073019,0.,1778162496.073019,0.,1778162496.073019,-0.0671907885
